Customer_Name,Province,Region,Customer_Segment,Cust_id,id,id
ASTREA JONES,YUKON,YUKON,CORPORATE,Cust_1502,1502,1502
PETER BUHLER,YUKON,YUKON,CONSUMER,Cust_1503,1503,1503
DEAN KATZ,YUKON,YUKON,HOME OFFICE,Cust_1504,1504,1504
KAREN CARLISLE,YUKON,YUKON,CORPORATE,Cust_1505,1505,1505
CARLOS MEADOR,YUKON,YUKON,CORPORATE,Cust_1506,1506,1506
GIULIETTA DORTCH,YUKON,YUKON,CONSUMER,Cust_1507,1507,1507
KARL BROWN,YUKON,YUKON,HOME OFFICE,Cust_1508,1508,1508
JENNIFER PATT,YUKON,YUKON,HOME OFFICE,Cust_1509,1509,1509
CYNTHIA VOLTZ,YUKON,YUKON,CORPORATE,Cust_1510,1510,1510
BARRY POND,YUKON,YUKON,CONSUMER,Cust_1511,1511,1511
TONY MOLINARI,YUKON,YUKON,CORPORATE,Cust_1512,1512,1512
JULIA BARNETT,YUKON,YUKON,CORPORATE,Cust_1513,1513,1513
JEREMY PISTEK,YUKON,YUKON,CORPORATE,Cust_1514,1514,1514
CYRA REITEN,YUKON,YUKON,CONSUMER,Cust_1515,1515,1515
DAN CAMPBELL,YUKON,YUKON,CORPORATE,Cust_1516,1516,1516
BRIAN STUGART,YUKON,YUKON,CONSUMER,Cust_1517,1517,1517
JULIA BARNETT,YUKON,YUKON,HOME OFFICE,Cust_1518,1518,1518
YANA SORENSEN,YUKON,YUKON,CORPORATE,Cust_1519,1519,1519
JONI WASSERMAN,YUKON,YUKON,CONSUMER,Cust_1520,1520,1520
AARON HAWKINS,YUKON,YUKON,HOME OFFICE,Cust_1521,1521,1521
VICTORIA PISTEKA,YUKON,YUKON,CORPORATE,Cust_1522,1522,1522
DAVE KIPP,YUKON,YUKON,CORPORATE,Cust_1523,1523,1523
SHIRLEY JACKSON,YUKON,YUKON,CORPORATE,Cust_1524,1524,1524
DAVID BREMER,YUKON,YUKON,CORPORATE,Cust_1525,1525,1525
DEANRA ENO,YUKON,YUKON,CORPORATE,Cust_1526,1526,1526
ALEKSANDRA GANNAWAY,YUKON,YUKON,HOME OFFICE,Cust_1527,1527,1527
BRIAN STUGART,YUKON,YUKON,CORPORATE,Cust_1528,1528,1528
JILL MATTHIAS,YUKON,YUKON,CONSUMER,Cust_1529,1529,1529
TIM TASLIMI,YUKON,YUKON,CORPORATE,Cust_1530,1530,1530
MUHAMMED LEE,YUKON,YUKON,CORPORATE,Cust_1531,1531,1531
JULIANA KROHN,YUKON,YUKON,CORPORATE,Cust_1532,1532,1532
DARRIN SAYRE,YUKON,YUKON,CONSUMER,Cust_1533,1533,1533
DUANE NOONAN,YUKON,YUKON,CORPORATE,Cust_1534,1534,1534
PAUL VAN HUGH,YUKON,YUKON,CORPORATE,Cust_1535,1535,1535
JANET MARTIN,YUKON,YUKON,CORPORATE,Cust_1536,1536,1536
COREY ROPER,YUKON,YUKON,SMALL BUSINESS,Cust_1537,1537,1537
DARREN BUDD,YUKON,YUKON,HOME OFFICE,Cust_1538,1538,1538
DARREN BUDD,YUKON,YUKON,CONSUMER,Cust_1539,1539,1539
HELEN ANDREADA,YUKON,YUKON,CORPORATE,Cust_1540,1540,1540
NICOLE BRENNAN,YUKON,YUKON,CONSUMER,Cust_1541,1541,1541
IVAN LISTON,YUKON,YUKON,CONSUMER,Cust_1542,1542,1542
BRENDAN MURRY,YUKON,YUKON,CORPORATE,Cust_1543,1543,1543
AMY COX,YUKON,YUKON,CORPORATE,Cust_1544,1544,1544
KAREN CARLISLE,YUKON,YUKON,HOME OFFICE,Cust_1545,1545,1545
TRACY HOPKINS,YUKON,YUKON,SMALL BUSINESS,Cust_1546,1546,1546
DAVE KIPP,YUKON,YUKON,CONSUMER,Cust_1547,1547,1547
TOM ASHBROOK,YUKON,YUKON,HOME OFFICE,Cust_1548,1548,1548
NICOLE BRENNAN,YUKON,YUKON,HOME OFFICE,Cust_1549,1549,1549
AMY COX,YUKON,YUKON,SMALL BUSINESS,Cust_1550,1550,1550
BARRY WEIRICH,YUKON,YUKON,CORPORATE,Cust_1551,1551,1551
ALLEN ARMOLD,YUKON,YUKON,HOME OFFICE,Cust_1552,1552,1552
MARIS LAWARE,YUKON,YUKON,HOME OFFICE,Cust_1553,1553,1553
MICK BROWN,YUKON,YUKON,CONSUMER,Cust_1554,1554,1554
CHRIS MCAFEE,YUKON,YUKON,CONSUMER,Cust_1555,1555,1555
SARA LUXEMBURG,YUKON,YUKON,CORPORATE,Cust_1556,1556,1556
DEBORAH BRUMFIELD,YUKON,YUKON,SMALL BUSINESS,Cust_1557,1557,1557
JAY FINE,YUKON,YUKON,CONSUMER,Cust_1558,1558,1558
BENJAMIN VENIER,YUKON,YUKON,SMALL BUSINESS,Cust_1559,1559,1559
SPEROS GORANITIS,YUKON,YUKON,CORPORATE,Cust_1560,1560,1560
PETE KRIZ,YUKON,YUKON,CORPORATE,Cust_1561,1561,1561
IRENE MADDOX,YUKON,YUKON,CONSUMER,Cust_1562,1562,1562
PATRICK BZOSTEK,YUKON,YUKON,CONSUMER,Cust_1563,1563,1563
MUHAMMED LEE,YUKON,YUKON,CONSUMER,Cust_1564,1564,1564
PETE KRIZ,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1565,1565,1565
MARK HABERLIN,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1566,1566,1566
EMILY BURNS,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1567,1567,1567
DAVE KIPP,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1568,1568,1568
DOUG O'CONNELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1569,1569,1569
COREY LOCK,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1570,1570,1570
KAREN CARLISLE,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1571,1571,1571
MICK BROWN,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1572,1572,1572
DEBORAH BRUMFIELD,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1573,1573,1573
NICOLE BRENNAN,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1574,1574,1574
JAY FINE,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1575,1575,1575
JULIANA KROHN,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1576,1576,1576
YANA SORENSEN,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1577,1577,1577
BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1578,1578,1578
ADAM HART,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1579,1579,1579
BENJAMIN VENIER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1580,1580,1580
IVAN LISTON,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1581,1581,1581
SARA LUXEMBURG,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1582,1582,1582
TOM ASHBROOK,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1583,1583,1583
JONI WASSERMAN,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1584,1584,1584
ERIC MURDOCK,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1585,1585,1585
BRAD THOMAS,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1586,1586,1586
VICTORIA PISTEKA,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1587,1587,1587
BARRY POND,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1588,1588,1588
CHRIS MCAFEE,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1589,1589,1589
KAREN CARLISLE,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1590,1590,1590
BART FOLK,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1591,1591,1591
BARRY WEIRICH,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1592,1592,1592
MICHAEL STEWART,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1593,1593,1593
DAVE POIRIER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1594,1594,1594
ALEKSANDRA GANNAWAY,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1595,1595,1595
BRYAN SPRUELL,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1596,1596,1596
CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1597,1597,1597
HAROLD DAHLEN,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1598,1598,1598
BOBBY TRAFTON,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1599,1599,1599
SPEROS GORANITIS,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1600,1600,1600
GRANT THORNTON,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1601,1601,1601
TOM PRESCOTT,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1602,1602,1602
ALAN SCHOENBERGER,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1603,1603,1603
PATRICK BZOSTEK,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1604,1604,1604
TAMARA WILLINGHAM,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1605,1605,1605
DENNY ORDWAY,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1606,1606,1606
ROLAND FJELD,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1607,1607,1607
ELIZABETH MOFFITT,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1608,1608,1608
DAVID KENDRICK,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1609,1609,1609
JULIA BARNETT,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1610,1610,1610
SHIRLEY JACKSON,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1611,1611,1611
BRENDAN MURRY,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1612,1612,1612
JENNIFER PATT,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1613,1613,1613
JEREMY PISTEK,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1614,1614,1614
DAVID BREMER,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1615,1615,1615
NORA PAIGE,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1616,1616,1616
BOBBY TRAFTON,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1617,1617,1617
ALEJANDRO SAVELY,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1618,1618,1618
CHARLES CRESTANI,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1619,1619,1619
MUHAMMED LEE,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1620,1620,1620
MAUREEN GASTINEAU,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1621,1621,1621
BERENIKE KAMPE,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1622,1622,1622
BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1623,1623,1623
NOEL STAAVOS,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1624,1624,1624
DAMALA KOTSONIS,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1625,1625,1625
JILL MATTHIAS,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1626,1626,1626
TIM TASLIMI,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1627,1627,1627
COREY CATLETT,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1628,1628,1628
HAROLD DAHLEN,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1629,1629,1629
DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1630,1630,1630
MARIS LAWARE,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1631,1631,1631
MARK PACKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1632,1632,1632
JULIANA KROHN,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1633,1633,1633
BILL SHONELY,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1634,1634,1634
DEBRA CATINI,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1635,1635,1635
EMILY PHAN,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1636,1636,1636
KEITH HERRERA,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1637,1637,1637
TONY MOLINARI,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1638,1638,1638
RICK HUTHWAITE,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1639,1639,1639
GEORGE ZREBASSA,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1640,1640,1640
AARON HAWKINS,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1641,1641,1641
DAN CAMPBELL,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1642,1642,1642
TAMARA WILLINGHAM,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1643,1643,1643
NICOLE BRENNAN,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1644,1644,1644
PAUL VAN HUGH,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1645,1645,1645
CYRA REITEN,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1646,1646,1646
HELEN ANDREADA,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1647,1647,1647
CHRIS CORTES,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1648,1648,1648
KATHERINE DUCICH,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1649,1649,1649
THOMAS THORNTON,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1650,1650,1650
IRENE MADDOX,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1651,1651,1651
ALLEN ARMOLD,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1652,1652,1652
ERIC BARRETO,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1653,1653,1653
RAYMOND FAIR,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1654,1654,1654
TRACY HOPKINS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1655,1655,1655
NATALIE WEBBER,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1656,1656,1656
BRAD THOMAS,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1657,1657,1657
KEAN THORNTON,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1658,1658,1658
ALYSSA TATE,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1659,1659,1659
JULIA BARNETT,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1660,1660,1660
ANNE MCFARLAND,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1661,1661,1661
THEA HENDRICKS,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1662,1662,1662
NATALIE WEBBER,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1663,1663,1663
ERIC BARRETO,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1664,1664,1664
ED JACOBS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1665,1665,1665
DEAN KATZ,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1666,1666,1666
GIULIETTA DORTCH,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1667,1667,1667
MUHAMMED LEE,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1668,1668,1668
ART FOSTER,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1669,1669,1669
EUGENE MOREN,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1670,1670,1670
CAROL DARLEY,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1671,1671,1671
MARIBETH DONA,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1672,1672,1672
FRED HARTON,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1673,1673,1673
ANDREW ALLEN,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1674,1674,1674
ART MILLER,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1675,1675,1675
SCOTT COHEN,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1676,1676,1676
LAUREN LEATHERBURY,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1677,1677,1677
GREG MATTHIAS,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1678,1678,1678
CYNTHIA DELANEY,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1679,1679,1679
ANTHONY RAWLES,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1680,1680,1680
LAUREN LEATHERBURY,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1681,1681,1681
BARRY BLUMSTEIN,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1682,1682,1682
EVA JACOBS,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1683,1683,1683
CAROL DARLEY,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1684,1684,1684
DUANE NOONAN,BRITISH COLUMBIA,WEST,CORPORATE,Cust_1685,1685,1685
GREG MATTHIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_1686,1686,1686
SANJIT JACOBS,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1687,1687,1687
KEN LONSDALE,BRITISH COLUMBIA,WEST,CONSUMER,Cust_1688,1688,1688
CHRISTOPHER MARTINEZ,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1689,1689,1689
RICARDO BLOCK,ALBERTA,WEST,CORPORATE,Cust_1690,1690,1690
ROGER BARCIO,ALBERTA,WEST,CORPORATE,Cust_1691,1691,1691
SUNG PAK,ALBERTA,WEST,SMALL BUSINESS,Cust_1692,1692,1692
TIM BROCKMAN,ALBERTA,WEST,CONSUMER,Cust_1693,1693,1693
VICTORIA PISTEKA,ALBERTA,WEST,CORPORATE,Cust_1694,1694,1694
SUNG CHUNG,ALBERTA,WEST,HOME OFFICE,Cust_1695,1695,1695
RESI POLKING,ALBERTA,WEST,SMALL BUSINESS,Cust_1696,1696,1696
ROGER DEMIR,ALBERTA,WEST,CONSUMER,Cust_1697,1697,1697
TAMARA MANNING,ALBERTA,WEST,CORPORATE,Cust_1698,1698,1698
SUE ANN REED,ALBERTA,WEST,CONSUMER,Cust_1699,1699,1699
JOHN MURRAY,ALBERTA,WEST,SMALL BUSINESS,Cust_1700,1700,1700
SHAUN CHANCE,ALBERTA,WEST,CORPORATE,Cust_1701,1701,1701
DARREN POWERS,ALBERTA,WEST,CORPORATE,Cust_1702,1702,1702
PENELOPE SEWALL,ALBERTA,WEST,HOME OFFICE,Cust_1703,1703,1703
MIKE PELLETIER,ALBERTA,WEST,CORPORATE,Cust_1704,1704,1704
TOM PRESCOTT,ALBERTA,WEST,SMALL BUSINESS,Cust_1705,1705,1705
SHARELLE ROACH,ALBERTA,WEST,HOME OFFICE,Cust_1706,1706,1706
PAULINE WEBBER,ALBERTA,WEST,CONSUMER,Cust_1707,1707,1707
QUINCY JONES,ALBERTA,WEST,SMALL BUSINESS,Cust_1708,1708,1708
LINDSAY CASTELL,ALBERTA,WEST,SMALL BUSINESS,Cust_1709,1709,1709
ADAM BELLAVANCE,ALBERTA,WEST,SMALL BUSINESS,Cust_1710,1710,1710
KEN DANA,ALBERTA,WEST,CORPORATE,Cust_1711,1711,1711
KEN DANA,ALBERTA,WEST,SMALL BUSINESS,Cust_1712,1712,1712
LINDSAY CASTELL,ALBERTA,WEST,CORPORATE,Cust_1713,1713,1713
LAUREL WORKMAN,ALBERTA,WEST,HOME OFFICE,Cust_1714,1714,1714
LISA RYAN,ALBERTA,WEST,HOME OFFICE,Cust_1715,1715,1715
MAX ENGLE,ALBERTA,WEST,CORPORATE,Cust_1716,1716,1716
HELEN WASSERMAN,ALBERTA,WEST,HOME OFFICE,Cust_1717,1717,1717
JULIA DUNBAR,ALBERTA,WEST,CONSUMER,Cust_1718,1718,1718
CARL WEISS,ALBERTA,WEST,CONSUMER,Cust_1719,1719,1719
CHUCK CLARK,ALBERTA,WEST,CORPORATE,Cust_1720,1720,1720
DARREN KOUTRAS,ALBERTA,WEST,CONSUMER,Cust_1721,1721,1721
ROLAND MURRAY,ALBERTA,WEST,HOME OFFICE,Cust_1722,1722,1722
DANIEL BYRD,ALBERTA,WEST,HOME OFFICE,Cust_1723,1723,1723
BOBBY ODEGARD,ALBERTA,WEST,CORPORATE,Cust_1724,1724,1724
CHLORIS KASTENSMIDT,ALBERTA,WEST,CONSUMER,Cust_1725,1725,1725
BOBBY ODEGARD,ALBERTA,WEST,CONSUMER,Cust_1726,1726,1726
ARTHUR GAINER,ALBERTA,WEST,CONSUMER,Cust_1727,1727,1727
LISA HAZARD,ALBERTA,WEST,HOME OFFICE,Cust_1728,1728,1728
MITCH GASTINEAU,ALBERTA,WEST,SMALL BUSINESS,Cust_1729,1729,1729
KATHARINE HARMS,ALBERTA,WEST,CONSUMER,Cust_1730,1730,1730
MATTHEW GRINSTEIN,ALBERTA,WEST,SMALL BUSINESS,Cust_1731,1731,1731
CATHY PRESCOTT,ALBERTA,WEST,CORPORATE,Cust_1732,1732,1732
LAUREN LEATHERBURY,ALBERTA,WEST,CORPORATE,Cust_1733,1733,1733
LAUREN LEATHERBURY,ALBERTA,WEST,HOME OFFICE,Cust_1734,1734,1734
MITCH GASTINEAU,ALBERTA,WEST,CORPORATE,Cust_1735,1735,1735
QUINCY JONES,ALBERTA,WEST,CORPORATE,Cust_1736,1736,1736
MARIA ETEZADI,ALBERTA,WEST,HOME OFFICE,Cust_1737,1737,1737
CARI MACINTYRE,ALBERTA,WEST,CORPORATE,Cust_1738,1738,1738
SAMPLE COMPANY A,ALBERTA,WEST,HOME OFFICE,Cust_1739,1739,1739
MARIA ZETTNER,ALBERTA,WEST,CORPORATE,Cust_1740,1740,1740
SONIA COOLEY,ALBERTA,WEST,CORPORATE,Cust_1741,1741,1741
SIBELLA PARKS,ALBERTA,WEST,SMALL BUSINESS,Cust_1742,1742,1742
HALLIE REDMOND,ALBERTA,WEST,HOME OFFICE,Cust_1743,1743,1743
HAROLD DAHLEN,ALBERTA,WEST,CORPORATE,Cust_1744,1744,1744
HALLIE REDMOND,ALBERTA,WEST,SMALL BUSINESS,Cust_1745,1745,1745
BECKY PAK,ALBERTA,WEST,CORPORATE,Cust_1746,1746,1746
HAROLD DAHLEN,ALBERTA,WEST,CONSUMER,Cust_1747,1747,1747
CLYTIE KELTY,ALBERTA,WEST,SMALL BUSINESS,Cust_1748,1748,1748
ADAM SHILLINGSBURG,ALBERTA,WEST,CORPORATE,Cust_1749,1749,1749
BROOKE GILLINGHAM,ALBERTA,WEST,SMALL BUSINESS,Cust_1750,1750,1750
TOM BOECKENHAUER,ALBERTA,WEST,CORPORATE,Cust_1751,1751,1751
ALEX RUSSELL,ALBERTA,WEST,HOME OFFICE,Cust_1752,1752,1752
ALEJANDRO BALLENTINE,ALBERTA,WEST,SMALL BUSINESS,Cust_1753,1753,1753
CLAIRE GOOD,ALBERTA,WEST,HOME OFFICE,Cust_1754,1754,1754
TRUDY BELL,ALBERTA,WEST,CONSUMER,Cust_1755,1755,1755
ALYSSA CROUSE,ALBERTA,WEST,CORPORATE,Cust_1756,1756,1756
CASSANDRA BRANDOW,ALBERTA,WEST,HOME OFFICE,Cust_1757,1757,1757
ADRIAN BARTON,ALBERTA,WEST,SMALL BUSINESS,Cust_1758,1758,1758
CATHERINE GLOTZBACH,ALBERTA,WEST,HOME OFFICE,Cust_1759,1759,1759
JENNA CAFFEY,ALBERTA,WEST,CONSUMER,Cust_1760,1760,1760
ROSE O'BRIAN,ALBERTA,WEST,HOME OFFICE,Cust_1761,1761,1761
VALERIE TAKAHITO,ALBERTA,WEST,CONSUMER,Cust_1762,1762,1762
RICK WILSON,ALBERTA,WEST,CONSUMER,Cust_1763,1763,1763
FRANK OLSEN,ALBERTA,WEST,SMALL BUSINESS,Cust_1764,1764,1764
RICK WILSON,ALBERTA,WEST,CORPORATE,Cust_1765,1765,1765
ERICA HACKNEY,ALBERTA,WEST,SMALL BUSINESS,Cust_1766,1766,1766
ALYSSA CROUSE,ALBERTA,WEST,HOME OFFICE,Cust_1767,1767,1767
KEN LONSDALE,ALBERTA,WEST,CONSUMER,Cust_1768,1768,1768
CARI SAYRE,ALBERTA,WEST,CORPORATE,Cust_1769,1769,1769
ALICE MCCARTHY,ALBERTA,WEST,CORPORATE,Cust_1770,1770,1770
FRANK MERWIN,ALBERTA,WEST,CONSUMER,Cust_1771,1771,1771
ANNIE THURMAN,ALBERTA,WEST,CONSUMER,Cust_1772,1772,1772
BRUCE MONEY,ALBERTA,WEST,CORPORATE,Cust_1773,1773,1773
KELLY WILLIAMS,ALBERTA,WEST,CORPORATE,Cust_1774,1774,1774
DANIEL LACY,ALBERTA,WEST,SMALL BUSINESS,Cust_1775,1775,1775
ANNIE THURMAN,ALBERTA,WEST,HOME OFFICE,Cust_1776,1776,1776
GEORGIA ROSENBERG,ALBERTA,WEST,CONSUMER,Cust_1777,1777,1777
CRAIG CARROLL,ALBERTA,WEST,CORPORATE,Cust_1778,1778,1778
CRAIG CARROLL,ALBERTA,WEST,SMALL BUSINESS,Cust_1779,1779,1779
CRAIG LESLIE,ALBERTA,WEST,CONSUMER,Cust_1780,1780,1780
EMILY GRADY,ALBERTA,WEST,HOME OFFICE,Cust_1781,1781,1781
LARRY TRON,ALBERTA,WEST,HOME OFFICE,Cust_1782,1782,1782
BRIAN DECHERNEY,ALBERTA,WEST,CORPORATE,Cust_1783,1783,1783
ANN STEELE,ALBERTA,WEST,CORPORATE,Cust_1784,1784,1784
CARI SAYRE,ALBERTA,WEST,HOME OFFICE,Cust_1785,1785,1785
LARRY TRON,ALBERTA,WEST,CORPORATE,Cust_1786,1786,1786
HAROLD PAWLAN,ALBERTA,WEST,SMALL BUSINESS,Cust_1787,1787,1787
FRANK MERWIN,ALBERTA,WEST,CORPORATE,Cust_1788,1788,1788
ANTHONY JACOBS,ALBERTA,WEST,HOME OFFICE,Cust_1789,1789,1789
KATRINA EDELMAN,ALBERTA,WEST,CORPORATE,Cust_1790,1790,1790
GRACE KELLY,ALBERTA,WEST,CONSUMER,Cust_1791,1791,1791
FRANK GASTINEAU,ALBERTA,WEST,SMALL BUSINESS,Cust_1792,1792,1792
RUBEN DARTT,ALBERTA,WEST,CORPORATE,Cust_1793,1793,1793
LIZ PELLETIER,ALBERTA,WEST,CORPORATE,Cust_1794,1794,1794
TONY SAYRE,ALBERTA,WEST,SMALL BUSINESS,Cust_1795,1795,1795
ROY PHAN,ALBERTA,WEST,CONSUMER,Cust_1796,1796,1796
CLAY CHEATHAM,ALBERTA,WEST,SMALL BUSINESS,Cust_1797,1797,1797
YOSEPH CARROLL,ALBERTA,WEST,CONSUMER,Cust_1798,1798,1798
RAYMOND BOOK,ALBERTA,WEST,CONSUMER,Cust_1799,1799,1799
ALAN DOMINGUEZ,ALBERTA,WEST,CORPORATE,Cust_1800,1800,1800
STEPHANIE PHELPS,ALBERTA,WEST,CONSUMER,Cust_1801,1801,1801
ADRIAN HANE,ALBERTA,WEST,CORPORATE,Cust_1802,1802,1802
TONJA TURNELL,ALBERTA,WEST,CONSUMER,Cust_1803,1803,1803
BRENDAN SWEED,ALBERTA,WEST,CONSUMER,Cust_1804,1804,1804
TONY SAYRE,ALBERTA,WEST,HOME OFFICE,Cust_1805,1805,1805
JIM KARLSSON,ALBERTA,WEST,SMALL BUSINESS,Cust_1806,1806,1806
ROY PHAN,ALBERTA,WEST,CORPORATE,Cust_1807,1807,1807
STEVEN ROELLE,ALBERTA,WEST,SMALL BUSINESS,Cust_1808,1808,1808
CHRISTOPHER CONANT,ALBERTA,WEST,CONSUMER,Cust_1809,1809,1809
